date,open,high,low,close,volume
1999-04-13,0.3928,0.3928,0.3640,0.3700,3614400
1999-04-14,0.3688,0.3772,0.3592,0.3592,4828800
1999-04-15,0.3688,0.3688,0.3592,0.3688,3585600
1999-04-16,0.3665,0.3868,0.3665,0.3809,3892800
1999-04-19,0.3857,0.3857,0.3592,0.3640,3129600
1999-04-20,0.3640,0.3784,0.3533,0.3569,6768000
1999-04-21,0.3569,0.3640,0.3544,0.3629,3748800
1999-04-22,0.3640,0.3640,0.3437,0.3474,22718400
1999-04-23,0.3460,0.3474,0.3282,0.3305,12604800
1999-04-26,0.3305,0.3353,0.3066,0.3138,12350400
1999-04-27,0.3209,0.3497,0.3161,0.3474,22694400
1999-04-28,0.3497,0.3497,0.3341,0.3449,12009600
1999-04-29,0.3460,0.3474,0.3378,0.3449,4814400
1999-04-30,0.3485,0.3640,0.3460,0.3497,9931200
1999-05-03,0.3533,0.3533,0.3426,0.3522,3384000
1999-05-04,0.3522,0.3522,0.3257,0.3330,9604800
1999-05-05,0.3353,0.3401,0.3161,0.3401,14457600
1999-05-06,0.3378,0.3449,0.3234,0.3336,3561600
1999-05-07,0.3234,0.3378,0.3234,0.3353,2500800
1999-05-10,0.3330,0.3426,0.3330,0.3353,1968000
1999-05-11,0.3497,0.3640,0.3426,0.3533,17174400
1999-05-12,0.3569,0.3652,0.3522,0.3640,16848000
1999-05-13,0.3640,0.3736,0.3629,0.3640,6993600
1999-05-14,0.3640,0.3640,0.3401,0.3449,2846400
1999-05-17,0.3401,0.3617,0.3389,0.3617,3576000
1999-05-18,0.3652,0.3832,0.3544,0.3784,15153600
1999-05-19,0.3953,0.4096,0.3556,0.3617,45172800
1999-05-20,0.3640,0.3640,0.3198,0.3330,17817600
1999-05-21,0.3282,0.3282,0.3161,0.3257,30350400
1999-05-24,0.3282,0.3353,0.3198,0.3246,16262400
1999-05-25,0.3257,0.3305,0.3234,0.3269,13008000
1999-05-26,0.3257,0.3426,0.3257,0.3257,10473600
1999-05-27,0.3282,0.3282,0.3234,0.3234,8232000
1999-05-28,0.3282,0.3282,0.3234,0.3269,8865600
1999-06-01,0.3257,0.3282,0.3209,0.3282,9854400
1999-06-02,0.3282,0.3282,0.3161,0.3161,13012800
1999-06-03,0.3246,0.3269,0.3209,0.3246,4156800
1999-06-04,0.3269,0.3282,0.3246,0.3269,7891200
1999-06-07,0.3288,0.3353,0.3282,0.3305,12513600
1999-06-08,0.3317,0.3449,0.3305,0.3389,15331200
1999-06-09,0.3401,0.3522,0.3401,0.3449,9518400
1999-06-10,0.3449,0.3474,0.3426,0.3460,3609600
1999-06-11,0.3460,0.3474,0.3269,0.3401,6100800
1999-06-14,0.3395,0.3401,0.3234,0.3257,5164800
1999-06-15,0.3257,0.3282,0.3209,0.3257,4929600
1999-06-16,0.3305,0.3449,0.3257,0.3353,6441600
1999-06-17,0.3330,0.3378,0.3257,0.3257,7492800
1999-06-18,0.3282,0.3282,0.3138,0.3138,15873600
1999-06-21,0.3234,0.3305,0.3146,0.3305,8347200
1999-06-22,0.3305,0.3305,0.3173,0.3246,19305600
1999-06-23,0.3209,0.3305,0.3173,0.3305,21091200
1999-06-24,0.3330,0.3330,0.3209,0.3234,11520000
1999-06-25,0.3209,0.3317,0.3209,0.3282,7353600
1999-06-28,0.3389,0.3389,0.3257,0.3330,10915200
1999-06-29,0.3378,0.3412,0.3330,0.3364,9268800
1999-06-30,0.3474,0.3665,0.3401,0.3665,26923200
1999-07-01,0.3665,0.3665,0.3282,0.3474,8899200
1999-07-02,0.3522,0.3725,0.3449,0.3725,22488000
1999-07-06,0.3761,0.3761,0.3688,0.3736,19809600
1999-07-07,0.3761,0.3761,0.3665,0.3665,6312000
1999-07-08,0.3688,0.3809,0.3569,0.3748,18604800
1999-07-09,0.3736,0.4096,0.3736,0.4066,21172800
1999-07-12,0.4311,0.4432,0.4144,0.4251,40104000
1999-07-13,0.4299,0.4322,0.4071,0.4263,13886400
1999-07-14,0.4263,0.4359,0.4071,0.4096,13795200
1999-07-15,0.4131,0.4263,0.4119,0.4119,13704000
1999-07-16,0.4192,0.4240,0.4119,0.4204,10387200
1999-07-19,0.4215,0.4227,0.4071,0.4096,4363200
1999-07-20,0.4096,0.4096,0.3880,0.4023,17875200
1999-07-21,0.3976,0.3976,0.3784,0.3905,11208000
1999-07-22,0.3880,0.3880,0.3688,0.3725,21326400
1999-07-23,0.3713,0.3832,0.3713,0.3725,8025600
1999-07-26,0.3820,0.3820,0.3736,0.3736,6052800
1999-07-27,0.3736,0.3761,0.3688,0.3748,9859200
1999-07-28,0.3736,0.3857,0.3725,0.3809,24422400
1999-07-29,0.3736,0.3857,0.3713,0.3843,38880000
1999-07-30,0.3843,0.3953,0.3832,0.3857,45230400
1999-08-02,0.3857,0.3905,0.3832,0.3891,31334400
1999-08-03,0.3891,0.3891,0.3761,0.3795,25521600
1999-08-04,0.3820,0.3832,0.3784,0.3795,8995200
1999-08-05,0.3795,0.3857,0.3736,0.3857,24057600
1999-08-06,0.3843,0.3868,0.3832,0.3857,18398400
1999-08-09,0.3795,0.3905,0.3784,0.3857,3105600
1999-08-10,0.3880,0.4096,0.3857,0.3928,21206400
1999-08-11,0.4000,0.4240,0.3953,0.4192,19771200
1999-08-12,0.4215,0.4502,0.4192,0.4395,23961600
1999-08-13,0.4359,0.4443,0.4311,0.4347,8467200
1999-08-16,0.4384,0.4384,0.4035,0.4179,22344000
1999-08-17,0.4192,0.4263,0.4083,0.4192,19353600
1999-08-18,0.4144,0.4336,0.4060,0.4288,27988800
1999-08-19,0.4587,0.5437,0.4432,0.5246,196699200
1999-08-20,0.5209,0.5246,0.4958,0.5150,35308800
1999-08-23,0.5077,0.5077,0.4671,0.4838,50798400
1999-08-24,0.4767,0.4863,0.4527,0.4801,39806400
1999-08-25,0.4826,0.4874,0.4598,0.4790,35035200
1999-08-26,0.4790,0.4863,0.4646,0.4719,27537600
1999-08-27,0.4815,0.5173,0.4790,0.4981,55238400
1999-08-30,0.5066,0.5162,0.4753,0.4964,15864000
1999-08-31,0.4981,0.5413,0.4886,0.5390,78686400
1999-09-01,0.5390,0.5390,0.5054,0.5137,56534400
1999-09-02,0.4970,0.5102,0.4863,0.5077,34108800
1999-09-03,0.5173,0.5246,0.5077,0.5114,25886400
1999-09-07,0.5198,0.5198,0.5066,0.5089,12441600
1999-09-08,0.5102,0.5137,0.5077,0.5077,17006400
1999-09-09,0.5125,0.5162,0.4911,0.5006,20947200
1999-09-10,0.5089,0.5150,0.5054,0.5077,16742400
1999-09-13,0.5102,0.5102,0.4863,0.4911,17443200
1999-09-14,0.4911,0.4911,0.4742,0.4767,25036800
1999-09-15,0.4706,0.4863,0.4671,0.4801,21273600
1999-09-16,0.4742,0.4790,0.4623,0.4683,15811200
1999-09-17,0.4652,0.4694,0.4502,0.4671,17164800
1999-09-20,0.4587,0.4646,0.4502,0.4502,22910400
1999-09-21,0.4407,0.4432,0.4012,0.4071,73732800
1999-09-22,0.4071,0.4192,0.3832,0.4167,37598400
1999-09-23,0.4179,0.4192,0.3784,0.3820,37958400
1999-09-24,0.3832,0.3928,0.3209,0.3474,68491200
1999-09-27,0.3700,0.3761,0.3474,0.3688,43200000
1999-09-28,0.3694,0.4071,0.3688,0.4023,41318400
1999-09-29,0.4108,0.4263,0.3640,0.3700,59404800
1999-09-30,0.3832,0.3953,0.3640,0.3688,34252800
1999-10-01,0.3629,0.3761,0.3474,0.3665,34776000
1999-10-04,0.3784,0.3795,0.3688,0.3736,17760000
1999-10-05,0.3736,0.4119,0.3736,0.4096,47808000
1999-10-06,0.4108,0.4790,0.4071,0.4587,150873600
1999-10-07,0.4778,0.4778,0.4263,0.4288,48729600
1999-10-08,0.4288,0.4635,0.4119,0.4502,39892800
1999-10-11,0.4539,0.4550,0.4263,0.4384,54446400
1999-10-12,0.4407,0.4455,0.4311,0.4322,32299200
1999-10-13,0.4274,0.4274,0.4119,0.4204,28036800
1999-10-14,0.4215,0.4215,0.4071,0.4119,19233600
1999-10-15,0.3916,0.4119,0.3905,0.4096,21072000
1999-10-18,0.4108,0.4108,0.3857,0.3880,21518400
1999-10-19,0.4000,0.4000,0.3652,0.3725,30892800
1999-10-20,0.3784,0.3905,0.3725,0.3857,34872000
1999-10-21,0.3843,0.4035,0.3736,0.4035,38212800
1999-10-22,0.4023,0.4251,0.4023,0.4131,28675200
1999-10-25,0.4108,0.4167,0.3928,0.3928,21384000
1999-10-26,0.4096,0.4455,0.4071,0.4311,48124800
1999-10-27,0.4336,0.4359,0.4048,0.4119,21412800
1999-10-28,0.4144,0.4215,0.3905,0.3928,22276800
1999-10-29,0.3976,0.4311,0.3953,0.4240,33052800
1999-11-01,0.4167,0.4671,0.4167,0.4502,78254400
1999-11-02,0.4587,0.4815,0.4550,0.4790,83750400
1999-11-03,0.4981,0.5390,0.4945,0.5257,201168000
1999-11-04,0.5317,0.5736,0.5317,0.5593,126033600
1999-11-05,0.5748,0.5796,0.5150,0.5413,61636800
1999-11-08,0.5246,0.5725,0.5077,0.5568,47001600
1999-11-09,0.5556,0.5581,0.5269,0.5485,27235200
1999-11-10,0.5503,0.5508,0.5328,0.5437,14404800
1999-11-11,0.5437,0.6108,0.5317,0.5821,56270400
1999-11-12,0.6072,0.6131,0.5725,0.6131,50150400
1999-11-15,0.6173,0.6359,0.5916,0.6012,36220800
1999-11-16,0.6156,0.6706,0.6131,0.6587,72379200
1999-11-17,0.6706,0.7185,0.6610,0.6838,78638400
1999-11-18,0.6982,0.7041,0.6802,0.6861,23596800
1999-11-19,0.7689,0.8503,0.7664,0.8216,216518400
1999-11-22,0.8424,0.8430,0.7712,0.8202,54019200
1999-11-23,0.7328,0.7700,0.7281,0.7616,55324800
1999-11-24,0.7579,0.7664,0.6813,0.7376,40684800
1999-11-26,0.7305,0.7376,0.7089,0.7328,7176000
1999-11-29,0.7305,0.7401,0.6897,0.7066,29860800
1999-11-30,0.7089,0.7210,0.6635,0.6635,31468800
1999-12-01,0.6635,0.7066,0.6635,0.6970,22353600
1999-12-02,0.6993,0.7579,0.6993,0.7484,30988800
1999-12-03,0.7556,0.7689,0.7210,0.7305,34276800
1999-12-06,0.7328,0.7545,0.7328,0.7509,17860800
1999-12-07,0.7568,0.7579,0.6970,0.7258,18638400
1999-12-08,0.7233,0.7652,0.7210,0.7579,20169600
1999-12-09,0.7568,0.7760,0.7089,0.7353,21494400
1999-12-10,0.7484,0.7520,0.7137,0.7269,9830400
1999-12-13,0.7185,0.7436,0.7089,0.7244,18384000
1999-12-14,0.7258,0.7436,0.7053,0.7125,27388800
1999-12-15,0.7078,0.7114,0.6731,0.6897,20596800
1999-12-16,0.6934,0.7041,0.6827,0.6850,13257600
1999-12-17,0.7041,0.7317,0.7005,0.7210,26208000
1999-12-20,0.7221,0.7880,0.6970,0.7807,40243200
1999-12-21,0.7807,0.8154,0.7520,0.8143,38836800
1999-12-22,0.8168,0.8430,0.7855,0.8334,25118400
1999-12-23,0.8346,0.8909,0.8311,0.8886,28022400
1999-12-27,0.9078,0.9089,0.8455,0.8551,20241600
1999-12-28,0.8551,0.8861,0.8503,0.8526,17918400
1999-12-29,0.8509,0.8909,0.8503,0.8813,13214400
1999-12-30,0.8813,0.8946,0.8670,0.8886,13977600
1999-12-31,0.8867,0.9005,0.8838,0.8993,12734400
2000-01-03,0.9053,0.9126,0.8670,0.8969,30091200
2000-01-04,0.8813,0.8838,0.8286,0.8729,30048000
2000-01-05,0.8478,0.8622,0.8382,0.8467,18835200
2000-01-06,0.8442,0.8442,0.7568,0.7892,12048000
2000-01-07,0.7855,0.8106,0.7737,0.8024,7118400
2000-01-10,0.8047,0.8622,0.7903,0.8286,23985600
2000-01-11,0.8239,0.8334,0.7951,0.7951,14812800
2000-01-12,0.7951,0.7963,0.7641,0.7748,12355200
2000-01-13,0.7737,0.8143,0.7641,0.8072,13219200
2000-01-14,0.8191,0.8754,0.8168,0.8419,60456000
2000-01-18,0.8526,0.8813,0.8143,0.8777,26164800
2000-01-19,0.8813,0.8813,0.8622,0.8695,16468800
2000-01-20,0.8765,0.9244,0.8599,0.8670,17956800
2000-01-21,0.8647,0.8681,0.8359,0.8574,54427200
2000-01-24,0.8850,0.8850,0.8143,0.8191,25694400
2000-01-25,0.8227,0.8311,0.7855,0.8120,23712000
2000-01-26,0.8120,0.8334,0.7641,0.7784,23246400
2000-01-27,0.7844,0.7844,0.7089,0.7376,45820800
2000-01-28,0.7281,0.7328,0.6874,0.7162,19444800
2000-01-31,0.7196,0.7353,0.6706,0.7100,18240000
2000-02-01,0.7114,0.7328,0.6850,0.7269,9297600
2000-02-02,0.7305,0.7616,0.7269,0.7472,14904000
2000-02-03,0.7712,0.7867,0.7545,0.7593,10824000
2000-02-04,0.7832,0.7832,0.7616,0.7771,12369600
2000-02-07,0.7807,0.7807,0.7281,0.7292,21748800
2000-02-08,0.7472,0.7903,0.7281,0.7641,46881600
2000-02-09,0.7928,0.8058,0.7819,0.7832,58905600
2000-02-10,0.8311,0.9580,0.8311,0.9436,97008000
2000-02-11,0.9904,0.9915,0.8886,0.9580,42379200
2000-02-14,0.9603,1.1112,0.9509,1.1112,65011200
2000-02-15,1.1137,1.1149,1.0227,1.0681,45048000
2000-02-16,1.0802,1.1544,1.0681,1.1172,101956800
2000-02-17,1.1112,1.1639,1.1017,1.1568,53577600
2000-02-18,1.1400,1.3076,1.1316,1.2910,96086400
2000-02-22,1.2502,1.2670,1.2070,1.2549,54249600
2000-02-23,1.2406,1.2753,1.2251,1.2622,51139200
2000-02-24,1.2693,1.2777,1.1975,1.2502,24432000
2000-02-25,1.2513,1.2513,1.1208,1.1724,27873600
2000-02-28,1.1664,1.1783,1.1448,1.1639,51787200
2000-02-29,1.1568,1.2406,1.1568,1.2262,30604800
2000-03-01,1.2262,1.2262,1.1712,1.1904,38356800
2000-03-02,1.2000,1.2000,1.1065,1.1101,19104000
2000-03-03,1.1112,1.1400,1.1017,1.1281,27369600
2000-03-06,1.1352,1.2214,1.1112,1.1208,43209600
2000-03-07,1.4322,1.6717,1.3747,1.5962,195220800
2000-03-08,1.5954,1.6238,1.4801,1.6094,66873600
2000-03-09,1.6286,2.0692,1.6238,1.9217,95294400
2000-03-10,2.0213,2.7781,2.0098,2.2608,216120000
2000-03-13,2.0501,2.8739,2.0501,2.8605,241516800
2000-03-14,2.8433,2.8433,2.0692,2.1095,156777600
2000-03-15,2.2608,2.3202,1.9543,2.0232,99561600
2000-03-16,2.0884,2.1612,1.7747,1.8042,75038400
2000-03-17,1.7627,2.0501,1.7623,1.9136,55761600
2000-03-20,1.9811,2.0520,1.8514,1.9123,36528000
2000-03-21,1.9159,1.9332,1.6669,1.8178,53664000
2000-03-22,1.8322,1.8872,1.8010,1.8309,23059200
2000-03-23,1.8142,1.9638,1.8106,1.8633,30940800
2000-03-24,1.8512,1.9351,1.7244,1.7855,23160000
2000-03-27,1.7818,1.8393,1.6525,1.6680,38894400
2000-03-28,1.6105,1.6286,1.5136,1.5435,39331200
2000-03-29,1.5496,1.5854,1.3795,1.4417,46944000
2000-03-30,1.3986,1.5663,1.3507,1.4333,36192000
2000-03-31,1.5312,1.6837,1.5040,1.6186,96297600
2000-04-03,1.6040,1.6094,1.4502,1.4921,32995200
2000-04-04,1.5615,1.5975,1.0921,1.4370,51379200
2000-04-05,1.4513,1.8680,1.3772,1.7567,63960000
2000-04-06,1.8382,1.9313,1.7508,1.8382,40459200
2000-04-07,1.9004,2.0117,1.8489,1.9658,31857600
2000-04-10,1.9983,2.1152,1.7542,1.7914,39528000
2000-04-11,1.6669,1.8201,1.5328,1.6849,45758400
2000-04-12,1.6872,1.7244,1.5040,1.5100,31344000
2000-04-13,1.5220,1.5759,1.4203,1.4454,31329600
2000-04-14,1.3532,1.4573,1.2549,1.3182,42192000
2000-04-17,1.2070,1.4370,1.2070,1.3854,29409600
2000-04-18,1.5249,1.7196,1.4801,1.6310,47750400
2000-04-19,1.6824,1.7052,1.5328,1.5531,27835200
2000-04-20,1.5950,1.6249,1.5232,1.5448,15393600
2000-04-24,1.4561,1.5209,1.3916,1.4682,20596800
2000-04-25,1.5339,1.6765,1.5305,1.6286,24969600
2000-04-26,1.7424,1.7818,1.6094,1.6119,25411200
2000-04-27,1.5040,1.7604,1.4956,1.7435,28099200
2000-04-28,1.7711,1.8393,1.7077,1.7077,17904000
2000-05-01,1.7722,1.8106,1.7207,1.7627,11942400
2000-05-02,1.7627,1.8657,1.6454,1.6945,23400000
2000-05-03,1.6837,1.7387,1.5328,1.6669,32918400
2000-05-04,1.6632,1.7579,1.6489,1.6872,24120000
2000-05-05,1.6801,1.8058,1.6573,1.7652,17059200
2000-05-08,1.7196,1.7818,1.6981,1.7004,18513600
2000-05-09,1.7291,1.7435,1.6286,1.6765,17683200
2000-05-10,1.6598,1.6609,1.4969,1.5113,27408000
2000-05-11,1.5328,1.6035,1.5124,1.5759,24590400
2000-05-12,1.6190,1.7052,1.5280,1.5280,18782400
2000-05-15,1.5209,1.6598,1.4465,1.6333,28209600
2000-05-16,1.7052,1.8525,1.6860,1.8010,36643200
2000-05-17,1.8968,2.1957,1.8956,2.1171,129062400
2000-05-18,2.1286,2.1631,1.9600,1.9734,50990400
2000-05-19,1.9159,2.0213,1.9016,1.9562,52118400
2000-05-22,1.9351,2.0845,1.7638,2.0845,51715200
2000-05-23,2.0309,2.2589,1.9983,2.0673,77856000
2000-05-24,2.0654,2.0980,1.7675,2.0405,73963200
2000-05-25,2.0711,2.1938,1.9868,2.0117,56918400
2000-05-26,2.0213,2.0769,1.8968,2.0213,18345600
2000-05-30,2.0769,2.1574,2.0673,2.1056,30364800
2000-05-31,2.0980,2.2225,2.0980,2.1612,46953600
2000-06-01,2.2512,2.2723,2.1918,2.2474,41899200
2000-06-02,2.2953,2.5482,2.2953,2.5214,59217600
2000-06-05,2.5176,2.7015,2.4160,2.5750,49190400
2000-06-06,2.5846,2.6804,2.4333,2.4467,37588800
2000-06-07,2.4294,2.4486,2.3010,2.3375,33235200
2000-06-08,2.3968,2.4007,2.2608,2.3547,46070400
2000-06-09,2.4007,2.5290,2.3643,2.4218,46728000
2000-06-12,2.4333,2.4543,2.3049,2.3585,38001600
2000-06-13,2.2915,2.4333,2.2800,2.4313,44784000
2000-06-14,2.4773,2.4907,2.3968,2.4294,27508800
2000-06-15,2.4218,2.4926,2.2915,2.4926,33859200
2000-06-16,2.4850,2.8739,2.4831,2.8701,98784000
2000-06-19,2.8624,3.2820,2.7896,3.0483,105216000
2000-06-20,3.1019,3.1383,2.9697,3.0080,61027200
2000-06-21,2.9621,3.3721,2.9621,3.3127,61488000
2000-06-22,3.2993,3.3682,3.1019,3.1326,61435200
2000-06-23,3.0483,3.0866,2.8356,2.8375,60739200
2000-06-26,2.8931,3.1977,2.8471,3.1786,61828800
2000-06-27,3.1517,3.2046,2.6463,2.7302,30230400
2000-06-28,2.7877,2.8931,2.5482,2.6248,58660800
2000-06-29,2.5792,2.5792,2.2033,2.2466,118488000
2000-06-30,2.3520,2.4766,2.2371,2.4355,120919200
2000-07-03,2.4524,2.5290,2.3183,2.3424,23268000
2000-07-05,2.3329,2.3375,2.0213,2.0907,77793600
2000-07-06,2.0934,2.2945,2.0428,2.2179,60393600
2000-07-07,2.2991,2.3375,2.1842,2.2298,34656000
2000-07-10,2.1915,2.3999,2.1700,2.3447,35126400
2000-07-11,2.3137,2.6536,2.2873,2.5340,75530400
2000-07-12,2.6394,2.7375,2.5555,2.6057,38815200
2000-07-13,2.6609,2.8643,2.6559,2.8502,45873600
2000-07-14,2.9076,2.9624,2.7590,2.8283,28020000
2000-07-17,2.8716,2.8739,2.7877,2.7973,10555200
2000-07-18,2.6440,2.8739,2.6440,2.7421,18367200
2000-07-19,2.6440,2.6632,2.5122,2.5674,18950400
2000-07-20,2.5651,2.7015,2.5578,2.6367,14299200
2000-07-21,2.6440,2.7206,2.6057,2.6704,25192800
2000-07-24,2.6727,2.6919,2.3375,2.3854,28111200
2000-07-25,2.4811,2.5003,2.3470,2.3520,33530400
2000-07-26,2.3520,2.3520,2.1125,2.1769,38006400
2000-07-27,2.1075,2.1363,1.9926,2.0213,33156000
2000-07-28,2.0309,2.2202,1.9159,2.0692,51266400
2000-07-31,2.1842,2.3041,2.0692,2.2991,37123200
2000-08-01,2.2991,2.3183,2.2371,2.2535,35061600
2000-08-02,2.2225,2.3363,2.1865,2.2991,34543200
2000-08-03,2.0692,2.4524,2.0692,2.3999,36866400
2000-08-04,2.4574,2.4907,2.4045,2.4428,19478400
2000-08-07,2.4597,2.6559,2.4501,2.6344,24693600
2000-08-08,2.5769,2.7206,2.5674,2.5769,12811200
2000-08-09,2.6107,2.6271,2.4643,2.5003,13624800
2000-08-10,2.4428,2.5865,2.3949,2.5290,15643200
2000-08-11,2.5340,2.5532,2.3520,2.4693,13192800
2000-08-14,2.5003,2.5244,2.4141,2.4930,10857600
2000-08-15,2.5053,2.7781,2.4980,2.7283,44332800
2000-08-16,2.8762,2.8762,2.7639,2.7973,26623200
2000-08-17,2.7590,2.8643,2.7494,2.8502,12981600
2000-08-18,2.8379,2.9843,2.8333,2.9506,20472000
2000-08-21,3.0582,3.1111,2.9506,2.9962,46447200
2000-08-22,2.8406,2.9027,2.6873,2.7134,65887200
2000-08-23,2.6704,2.8762,2.6153,2.8716,35280000
2000-08-24,2.8548,2.9770,2.8023,2.9483,33261600
2000-08-25,2.9172,2.9793,2.8597,2.8739,15304800
2000-08-28,2.8885,3.0272,2.8548,2.9889,18926400
2000-08-29,3.0008,3.0080,2.9506,2.9816,14937600
2000-08-30,2.9483,3.0487,2.9172,3.0080,17808000
2000-08-31,3.0536,3.1613,2.9939,3.0418,38889600
2000-09-01,3.1038,3.1326,3.0130,3.0464,20414400
2000-09-05,3.1184,3.1207,3.0295,3.0513,24614400
2000-09-06,3.0632,3.0632,2.8164,2.8406,23013600
2000-09-07,2.8835,2.9985,2.7639,2.9939,23976000
2000-09-08,2.9601,3.0272,2.8069,2.8164,22264800
2000-09-11,2.7804,2.7973,2.5961,2.7015,28588800
2000-09-12,2.7038,2.8452,2.6440,2.6846,12597600
2000-09-13,2.6777,2.7279,2.6202,2.6835,23997600
2000-09-14,2.6969,2.8164,2.6248,2.6586,21633600
2000-09-15,2.6440,2.7544,2.6248,2.7164,24259200
2000-09-18,2.7229,2.7398,2.5290,2.5578,16348800
2000-09-19,2.4405,2.6440,2.4141,2.6367,30110400
2000-09-20,2.5651,2.6153,2.5099,2.5505,22756800
2000-09-21,2.5697,2.7183,2.5674,2.6601,34682400
2000-09-22,2.3972,2.7398,2.3949,2.7065,38726400
2000-09-25,2.7900,2.9410,2.7685,2.9004,46756800
2000-09-26,2.9314,3.0034,2.7973,2.9697,33734400
2000-09-27,2.9460,3.2717,2.9460,3.1326,67612800
2000-09-28,3.1038,3.2475,3.0272,3.2284,33381600
2000-09-29,3.1376,3.2475,3.0847,3.1376,37387200
2000-10-02,3.1805,3.3050,2.9843,3.0632,34058400
2000-10-03,3.0801,3.1038,2.8739,2.8981,30026400
2000-10-04,2.8214,2.9122,2.7831,2.8643,41956800
2000-10-05,2.8858,2.8858,2.7375,2.7973,52504800
2000-10-06,2.8046,2.8237,2.5842,2.6225,102717600
2000-10-09,2.5555,2.7206,2.3758,2.6800,66525600
2000-10-10,2.5674,2.6969,2.4524,2.4766,41594400
2000-10-11,2.3256,2.6344,2.2321,2.4980,53577600
2000-10-12,2.5532,2.7015,2.3758,2.3999,40161600
2000-10-13,2.4164,2.5674,2.3907,2.4957,57897600
2000-10-16,2.4957,2.4957,2.3808,2.4382,33921600
2000-10-17,2.4287,2.4382,2.2344,2.2608,46324800
2000-10-18,2.1148,2.3543,2.0140,2.2248,41695200
2000-10-19,2.3685,2.4716,2.3329,2.4405,29488800
2000-10-20,2.3831,2.7302,2.3662,2.6681,38736000
2000-10-23,2.6896,2.7065,2.5244,2.6080,18211200
2000-10-24,2.5961,2.6394,2.5149,2.5244,19396800
2000-10-25,2.4547,2.4907,2.2873,2.3041,38551200
2000-10-26,2.3183,2.4907,2.1554,2.4022,26577600
2000-10-27,2.4045,2.4639,2.2608,2.3470,21096000
2000-10-30,2.3087,2.3608,2.1796,2.1819,19212000
2000-10-31,2.2681,2.4191,2.1987,2.3811,29925600
